image_id,mask_path,readable,width,height,mode,unique_value_count,unique_values,binary_values,foreground_pixels,total_pixels,foreground_ratio,empty_mask,full_mask,connected_components,largest_component_fraction,touches_image_border,error,status
000550,D:\Biology-AI\data\Task1_Segmentation\masks\000550_segmentation.png,True,3072,2304,L,2,"0,255",True,1220158,7077888,0.17239012541594328,False,False,1,1.0,False,,OK
000551,D:\Biology-AI\data\Task1_Segmentation\masks\000551_segmentation.png,True,3872,2592,L,2,"0,255",True,5936235,10036224,0.5914809195171411,False,False,1,1.0,True,,OK
000552,D:\Biology-AI\data\Task1_Segmentation\masks\000552_segmentation.png,True,4288,2848,L,2,"0,255",True,681634,12212224,0.055815713829029015,False,False,1,1.0,False,,OK
000553,D:\Biology-AI\data\Task1_Segmentation\masks\000553_segmentation.png,True,4288,2848,L,2,"0,255",True,706687,12212224,0.05786718291443065,False,False,1,1.0,False,,OK
000554,D:\Biology-AI\data\Task1_Segmentation\masks\000554_segmentation.png,True,640,480,L,2,"0,255",True,31549,307200,0.10269856770833333,False,False,1,1.0,False,,OK
000555,D:\Biology-AI\data\Task1_Segmentation\masks\000555_segmentation.png,True,3008,2000,L,2,"0,255",True,72601,6016000,0.012067985372340426,False,False,1,1.0,False,,OK
000556,D:\Biology-AI\data\Task1_Segmentation\masks\000556_segmentation.png,True,3048,1939,L,2,"0,255",True,3279095,5910072,0.5548316501051087,False,False,1,1.0,False,,OK
000557,D:\Biology-AI\data\Task1_Segmentation\masks\000557_segmentation.png,True,1024,768,L,2,"0,255",True,84978,786432,0.10805511474609375,False,False,1,1.0,False,,OK
000558,D:\Biology-AI\data\Task1_Segmentation\masks\000558_segmentation.png,True,6648,4419,L,2,"0,255",True,16926117,29377512,0.5761589681250067,False,False,1,1.0,False,,OK
000559,D:\Biology-AI\data\Task1_Segmentation\masks\000559_segmentation.png,True,3072,2304,L,2,"0,255",True,1248677,7077888,0.17641943472403068,False,False,1,1.0,False,,OK
000560,D:\Biology-AI\data\Task1_Segmentation\masks\000560_segmentation.png,True,3024,2016,L,2,"0,255",True,812100,6096384,0.13321011274880323,False,False,1,1.0,False,,OK
000561,D:\Biology-AI\data\Task1_Segmentation\masks\000561_segmentation.png,True,6682,4441,L,2,"0,255",True,6187570,29674762,0.2085128770367223,False,False,1,1.0,False,,OK
000562,D:\Biology-AI\data\Task1_Segmentation\masks\000562_segmentation.png,True,3072,2304,L,2,"0,255",True,246915,7077888,0.034885406494140625,False,False,1,1.0,False,,OK
000563,D:\Biology-AI\data\Task1_Segmentation\masks\000563_segmentation.png,True,4288,2848,L,2,"0,255",True,113816,12212224,0.009319842151601542,False,False,1,1.0,False,,OK
000564,D:\Biology-AI\data\Task1_Segmentation\masks\000564_segmentation.png,True,640,480,L,2,"0,255",True,123403,307200,0.4017024739583333,False,False,1,1.0,False,,OK
000565,D:\Biology-AI\data\Task1_Segmentation\masks\000565_segmentation.png,True,3008,2000,L,2,"0,255",True,913868,6016000,0.15190625,False,False,1,1.0,False,,OK
000566,D:\Biology-AI\data\Task1_Segmentation\masks\000566_segmentation.png,True,4288,2848,L,2,"0,255",True,514659,12212224,0.04214293809219353,False,False,1,1.0,False,,OK
000567,D:\Biology-AI\data\Task1_Segmentation\masks\000567_segmentation.png,True,3008,2000,L,2,"0,255",True,490273,6016000,0.08149484707446808,False,False,1,1.0,False,,OK
000568,D:\Biology-AI\data\Task1_Segmentation\masks\000568_segmentation.png,True,3072,2304,L,2,"0,255",True,769591,7077888,0.10873172901294849,False,False,1,1.0,False,,OK
000569,D:\Biology-AI\data\Task1_Segmentation\masks\000569_segmentation.png,True,3072,2304,L,2,"0,255",True,6768400,7077888,0.9562739619502315,False,False,1,1.0,True,,very_large_lesion
000570,D:\Biology-AI\data\Task1_Segmentation\masks\000570_segmentation.png,True,3008,2000,L,2,"0,255",True,1148226,6016000,0.1908620345744681,False,False,1,1.0,False,,OK
000571,D:\Biology-AI\data\Task1_Segmentation\masks\000571_segmentation.png,True,6708,4439,L,2,"0,255",True,3053810,29776812,0.10255664709842008,False,False,1,1.0,False,,OK
000572,D:\Biology-AI\data\Task1_Segmentation\masks\000572_segmentation.png,True,640,480,L,2,"0,255",True,68724,307200,0.2237109375,False,False,1,1.0,False,,OK
000573,D:\Biology-AI\data\Task1_Segmentation\masks\000573_segmentation.png,True,1024,768,L,2,"0,255",True,275858,786432,0.35077158610026044,False,False,1,1.0,False,,OK
000574,D:\Biology-AI\data\Task1_Segmentation\masks\000574_segmentation.png,True,3008,2000,L,2,"0,255",True,169693,6016000,0.028206948138297872,False,False,1,1.0,False,,OK
000575,D:\Biology-AI\data\Task1_Segmentation\masks\000575_segmentation.png,True,640,480,L,2,"0,255",True,119827,307200,0.39006184895833335,False,False,1,1.0,True,,OK
000576,D:\Biology-AI\data\Task1_Segmentation\masks\000576_segmentation.png,True,6668,4459,L,2,"0,255",True,5436577,29732612,0.1828489538692396,False,False,1,1.0,False,,OK
000577,D:\Biology-AI\data\Task1_Segmentation\masks\000577_segmentation.png,True,4288,2848,L,2,"0,255",True,531966,12212224,0.04356012467507966,False,False,1,1.0,False,,OK
000578,D:\Biology-AI\data\Task1_Segmentation\masks\000578_segmentation.png,True,6688,4459,L,2,"0,255",True,9189457,29821792,0.3081457009692778,False,False,1,1.0,False,,OK
000579,D:\Biology-AI\data\Task1_Segmentation\masks\000579_segmentation.png,True,3008,2000,L,2,"0,255",True,334993,6016000,0.05568367686170213,False,False,1,1.0,False,,OK
000580,D:\Biology-AI\data\Task1_Segmentation\masks\000580_segmentation.png,True,3872,2592,L,2,"0,255",True,5891441,10036224,0.5870176871301398,False,False,1,1.0,True,,OK
000581,D:\Biology-AI\data\Task1_Segmentation\masks\000581_segmentation.png,True,1504,1129,L,2,"0,255",True,419095,1698016,0.24681451764883253,False,False,1,1.0,False,,OK
000582,D:\Biology-AI\data\Task1_Segmentation\masks\000582_segmentation.png,True,3008,2000,L,2,"0,255",True,826816,6016000,0.13743617021276597,False,False,1,1.0,False,,OK
000583,D:\Biology-AI\data\Task1_Segmentation\masks\000583_segmentation.png,True,4288,2848,L,2,"0,255",True,1519647,12212224,0.1244365481668204,False,False,1,1.0,False,,OK
000584,D:\Biology-AI\data\Task1_Segmentation\masks\000584_segmentation.png,True,4288,2848,L,2,"0,255",True,136383,12212224,0.011167744712183465,False,False,1,1.0,False,,OK
000585,D:\Biology-AI\data\Task1_Segmentation\masks\000585_segmentation.png,True,4288,2848,L,2,"0,255",True,791346,12212224,0.0647994992558276,False,False,1,1.0,False,,OK
000586,D:\Biology-AI\data\Task1_Segmentation\masks\000586_segmentation.png,True,3072,2304,L,2,"0,255",True,864948,7077888,0.1222042507595486,False,False,1,1.0,False,,OK
000587,D:\Biology-AI\data\Task1_Segmentation\masks\000587_segmentation.png,True,640,480,L,2,"0,255",True,100290,307200,0.32646484375,False,False,1,1.0,False,,OK
000588,D:\Biology-AI\data\Task1_Segmentation\masks\000588_segmentation.png,True,3008,2000,L,2,"0,255",True,294119,6016000,0.04888946143617021,False,False,1,1.0,False,,OK
000589,D:\Biology-AI\data\Task1_Segmentation\masks\000589_segmentation.png,True,1692,1915,L,2,"0,255",True,2862768,3240180,0.8835212858544895,False,False,1,1.0,True,,OK
000590,D:\Biology-AI\data\Task1_Segmentation\masks\000590_segmentation.png,True,3872,2592,L,2,"0,255",True,2465692,10036224,0.24567925147944086,False,False,1,1.0,False,,OK
000591,D:\Biology-AI\data\Task1_Segmentation\masks\000591_segmentation.png,True,4288,2848,L,2,"0,255",True,579716,12212224,0.04747014139275532,False,False,1,1.0,False,,OK
000592,D:\Biology-AI\data\Task1_Segmentation\masks\000592_segmentation.png,True,4288,2848,L,2,"0,255",True,513685,12212224,0.04206318193966963,False,False,1,1.0,False,,OK
000593,D:\Biology-AI\data\Task1_Segmentation\masks\000593_segmentation.png,True,640,480,L,2,"0,255",True,161900,307200,0.5270182291666666,False,False,1,1.0,True,,OK
000594,D:\Biology-AI\data\Task1_Segmentation\masks\000594_segmentation.png,True,1024,768,L,2,"0,255",True,764453,786432,0.972052256266276,False,False,1,1.0,True,,very_large_lesion
000595,D:\Biology-AI\data\Task1_Segmentation\masks\000595_segmentation.png,True,6641,4440,L,2,"0,255",True,8435315,29486040,0.2860782594068244,False,False,1,1.0,False,,OK
000596,D:\Biology-AI\data\Task1_Segmentation\masks\000596_segmentation.png,True,6641,4440,L,2,"0,255",True,10368535,29486040,0.3516421669373032,False,False,1,1.0,False,,OK
000597,D:\Biology-AI\data\Task1_Segmentation\masks\000597_segmentation.png,True,2048,1536,L,2,"0,255",True,746520,3145728,0.23731231689453125,False,False,1,1.0,False,,OK
000598,D:\Biology-AI\data\Task1_Segmentation\masks\000598_segmentation.png,True,3008,2000,L,2,"0,255",True,110521,6016000,0.01837117686170213,False,False,1,1.0,False,,OK
000599,D:\Biology-AI\data\Task1_Segmentation\masks\000599_segmentation.png,True,640,480,L,2,"0,255",True,95615,307200,0.31124674479166664,False,False,1,1.0,False,,OK
000600,D:\Biology-AI\data\Task1_Segmentation\masks\000600_segmentation.png,True,4288,2848,L,2,"0,255",True,155160,12212224,0.012705302490357203,False,False,1,1.0,False,,OK
000601,D:\Biology-AI\data\Task1_Segmentation\masks\000601_segmentation.png,True,1024,768,L,2,"0,255",True,57723,786432,0.07339859008789062,False,False,1,1.0,False,,OK
000602,D:\Biology-AI\data\Task1_Segmentation\masks\000602_segmentation.png,True,3072,2304,L,2,"0,255",True,1579147,7077888,0.22310991640444156,False,False,1,1.0,False,,OK
000603,D:\Biology-AI\data\Task1_Segmentation\masks\000603_segmentation.png,True,3024,2016,L,2,"0,255",True,412130,6096384,0.06760236887965063,False,False,1,1.0,False,,OK
000604,D:\Biology-AI\data\Task1_Segmentation\masks\000604_segmentation.png,True,6642,4420,L,2,"0,255",True,5794835,29357640,0.19738763061335993,False,False,1,1.0,False,,OK
000605,D:\Biology-AI\data\Task1_Segmentation\masks\000605_segmentation.png,True,1024,768,L,2,"0,255",True,127213,786432,0.16175969441731772,False,False,1,1.0,False,,OK
000606,D:\Biology-AI\data\Task1_Segmentation\masks\000606_segmentation.png,True,3024,2016,L,2,"0,255",True,471244,6096384,0.07729893654992862,False,False,1,1.0,False,,OK
000607,D:\Biology-AI\data\Task1_Segmentation\masks\000607_segmentation.png,True,2592,1936,L,2,"0,255",True,457688,5018112,0.09120721099887767,False,False,1,1.0,False,,OK
000608,D:\Biology-AI\data\Task1_Segmentation\masks\000608_segmentation.png,True,3008,2000,L,2,"0,255",True,452146,6016000,0.07515724734042553,False,False,1,1.0,False,,OK
000609,D:\Biology-AI\data\Task1_Segmentation\masks\000609_segmentation.png,True,3008,2000,L,2,"0,255",True,236519,6016000,0.03931499335106383,False,False,1,1.0,False,,OK
000610,D:\Biology-AI\data\Task1_Segmentation\masks\000610_segmentation.png,True,3072,2304,L,2,"0,255",True,1200725,7077888,0.16964453238028068,False,False,1,1.0,False,,OK
000611,D:\Biology-AI\data\Task1_Segmentation\masks\000611_segmentation.png,True,2781,2077,L,2,"0,255",True,2460476,5776137,0.4259725834065224,False,False,1,1.0,True,,OK
000612,D:\Biology-AI\data\Task1_Segmentation\masks\000612_segmentation.png,True,6642,4420,L,2,"0,255",True,10725190,29357640,0.36532875258365455,False,False,1,1.0,False,,OK
000613,D:\Biology-AI\data\Task1_Segmentation\masks\000613_segmentation.png,True,959,638,L,2,"0,255",True,357964,611842,0.58505954151562,False,False,1,1.0,False,,OK
000614,D:\Biology-AI\data\Task1_Segmentation\masks\000614_segmentation.png,True,1024,768,L,2,"0,255",True,128631,786432,0.16356277465820312,False,False,1,1.0,False,,OK
000615,D:\Biology-AI\data\Task1_Segmentation\masks\000615_segmentation.png,True,2304,1536,L,2,"0,255",True,88391,3538944,0.024976659704137733,False,False,1,1.0,False,,OK
000616,D:\Biology-AI\data\Task1_Segmentation\masks\000616_segmentation.png,True,3008,2000,L,2,"0,255",True,251966,6016000,0.04188264627659574,False,False,1,1.0,False,,OK
000617,D:\Biology-AI\data\Task1_Segmentation\masks\000617_segmentation.png,True,2048,1536,L,2,"0,255",True,586814,3145728,0.18654314676920572,False,False,1,1.0,False,,OK
000618,D:\Biology-AI\data\Task1_Segmentation\masks\000618_segmentation.png,True,4288,2848,L,2,"0,255",True,4336071,12212224,0.35505989736185645,False,False,1,1.0,False,,OK
000619,D:\Biology-AI\data\Task1_Segmentation\masks\000619_segmentation.png,True,1024,768,L,2,"0,255",True,618935,786432,0.7870165506998698,False,False,1,1.0,True,,OK
000620,D:\Biology-AI\data\Task1_Segmentation\masks\000620_segmentation.png,True,4288,2848,L,2,"0,255",True,361677,12212224,0.029615981495262452,False,False,1,1.0,False,,OK
000621,D:\Biology-AI\data\Task1_Segmentation\masks\000621_segmentation.png,True,640,480,L,2,"0,255",True,238776,307200,0.777265625,False,False,1,1.0,True,,OK
000622,D:\Biology-AI\data\Task1_Segmentation\masks\000622_segmentation.png,True,640,480,L,2,"0,255",True,51451,307200,0.16748372395833333,False,False,1,1.0,False,,OK
000623,D:\Biology-AI\data\Task1_Segmentation\masks\000623_segmentation.png,True,2592,1944,L,2,"0,255",True,715524,5038848,0.142001505105929,False,False,1,1.0,False,,OK
000624,D:\Biology-AI\data\Task1_Segmentation\masks\000624_segmentation.png,True,4288,2848,L,2,"0,255",True,4222606,12212224,0.34576879690382356,False,False,1,1.0,False,,OK
000625,D:\Biology-AI\data\Task1_Segmentation\masks\000625_segmentation.png,True,1024,768,L,2,"0,255",True,167074,786432,0.2124455769856771,False,False,1,1.0,False,,OK
000626,D:\Biology-AI\data\Task1_Segmentation\masks\000626_segmentation.png,True,3008,2000,L,2,"0,255",True,66136,6016000,0.010993351063829787,False,False,1,1.0,False,,OK
000627,D:\Biology-AI\data\Task1_Segmentation\masks\000627_segmentation.png,True,1504,1129,L,2,"0,255",True,406746,1698016,0.239541912443699,False,False,1,1.0,False,,OK
000628,D:\Biology-AI\data\Task1_Segmentation\masks\000628_segmentation.png,True,1022,767,L,2,"0,255",True,178521,783874,0.2277419585290493,False,False,1,1.0,False,,OK
000629,D:\Biology-AI\data\Task1_Segmentation\masks\000629_segmentation.png,True,3072,2304,L,2,"0,255",True,6267558,7077888,0.885512457953559,False,False,1,1.0,True,,OK
000630,D:\Biology-AI\data\Task1_Segmentation\masks\000630_segmentation.png,True,3024,2016,L,2,"0,255",True,704360,6096384,0.1155373414798018,False,False,1,1.0,False,,OK
000631,D:\Biology-AI\data\Task1_Segmentation\masks\000631_segmentation.png,True,3008,2000,L,2,"0,255",True,1049557,6016000,0.1744609375,False,False,1,1.0,False,,OK
000632,D:\Biology-AI\data\Task1_Segmentation\masks\000632_segmentation.png,True,1024,768,L,2,"0,255",True,292064,786432,0.3713785807291667,False,False,1,1.0,True,,OK
000633,D:\Biology-AI\data\Task1_Segmentation\masks\000633_segmentation.png,True,1024,768,L,2,"0,255",True,17191,786432,0.021859486897786457,False,False,1,1.0,False,,OK
000634,D:\Biology-AI\data\Task1_Segmentation\masks\000634_segmentation.png,True,3024,2016,L,2,"0,255",True,204898,6096384,0.033609759490215836,False,False,1,1.0,False,,OK
000635,D:\Biology-AI\data\Task1_Segmentation\masks\000635_segmentation.png,True,6708,4439,L,2,"0,255",True,8225878,29776812,0.27625113124937617,False,False,1,1.0,True,,OK
000636,D:\Biology-AI\data\Task1_Segmentation\masks\000636_segmentation.png,True,3008,2000,L,2,"0,255",True,165307,6016000,0.027477892287234042,False,False,1,1.0,False,,OK
000637,D:\Biology-AI\data\Task1_Segmentation\masks\000637_segmentation.png,True,640,480,L,2,"0,255",True,60351,307200,0.196455078125,False,False,1,1.0,False,,OK
000638,D:\Biology-AI\data\Task1_Segmentation\masks\000638_segmentation.png,True,4288,2848,L,2,"0,255",True,3393196,12212224,0.2778524206565487,False,False,1,1.0,False,,OK
000639,D:\Biology-AI\data\Task1_Segmentation\masks\000639_segmentation.png,True,6688,4459,L,2,"0,255",True,5875116,29821792,0.19700747694840068,False,False,1,1.0,False,,OK
000640,D:\Biology-AI\data\Task1_Segmentation\masks\000640_segmentation.png,True,3008,2000,L,2,"0,255",True,123462,6016000,0.02052227393617021,False,False,1,1.0,False,,OK
000641,D:\Biology-AI\data\Task1_Segmentation\masks\000641_segmentation.png,True,3072,2304,L,2,"0,255",True,534723,7077888,0.07554838392469618,False,False,1,1.0,False,,OK
000642,D:\Biology-AI\data\Task1_Segmentation\masks\000642_segmentation.png,True,1024,768,L,2,"0,255",True,148660,786432,0.18903096516927084,False,False,1,1.0,False,,OK
000643,D:\Biology-AI\data\Task1_Segmentation\masks\000643_segmentation.png,True,1022,767,L,2,"0,255",True,39446,783874,0.0503218629524643,False,False,1,1.0,False,,OK
000644,D:\Biology-AI\data\Task1_Segmentation\masks\000644_segmentation.png,True,4288,2848,L,2,"0,255",True,4364433,12212224,0.3573823244644055,False,False,1,1.0,False,,OK
000645,D:\Biology-AI\data\Task1_Segmentation\masks\000645_segmentation.png,True,1022,767,L,2,"0,255",True,290818,783874,0.3710009516835614,False,False,1,1.0,False,,OK
000646,D:\Biology-AI\data\Task1_Segmentation\masks\000646_segmentation.png,True,576,768,L,2,"0,255",True,28991,442368,0.06553593388310185,False,False,1,1.0,False,,OK
000647,D:\Biology-AI\data\Task1_Segmentation\masks\000647_segmentation.png,True,4288,2848,L,2,"0,255",True,668808,12212224,0.05476545467885292,False,False,1,1.0,False,,OK
000648,D:\Biology-AI\data\Task1_Segmentation\masks\000648_segmentation.png,True,2048,1536,L,2,"0,255",True,312482,3145728,0.09933535257975261,False,False,1,1.0,False,,OK
000649,D:\Biology-AI\data\Task1_Segmentation\masks\000649_segmentation.png,True,3072,2304,L,2,"0,255",True,929837,7077888,0.1313720985695168,False,False,1,1.0,False,,OK
000650,D:\Biology-AI\data\Task1_Segmentation\masks\000650_segmentation.png,True,1321,1339,L,2,"0,255",True,328387,1768819,0.18565325225475304,False,False,1,1.0,False,,OK
000651,D:\Biology-AI\data\Task1_Segmentation\masks\000651_segmentation.png,True,3008,2000,L,2,"0,255",True,467854,6016000,0.07776828457446809,False,False,1,1.0,False,,OK
000652,D:\Biology-AI\data\Task1_Segmentation\masks\000652_segmentation.png,True,640,480,L,2,"0,255",True,88174,307200,0.28702473958333335,False,False,1,1.0,False,,OK
000653,D:\Biology-AI\data\Task1_Segmentation\masks\000653_segmentation.png,True,3072,2304,L,2,"0,255",True,1273494,7077888,0.1799257066514757,False,False,1,1.0,False,,OK
000654,D:\Biology-AI\data\Task1_Segmentation\masks\000654_segmentation.png,True,3872,2592,L,2,"0,255",True,609300,10036224,0.06071008379247016,False,False,1,1.0,False,,OK
000655,D:\Biology-AI\data\Task1_Segmentation\masks\000655_segmentation.png,True,6681,4441,L,2,"0,255",True,9750428,29670321,0.32862563232800884,False,False,1,1.0,False,,OK
000656,D:\Biology-AI\data\Task1_Segmentation\masks\000656_segmentation.png,True,1024,768,L,2,"0,255",True,246334,786432,0.31322987874348956,False,False,1,1.0,False,,OK
000657,D:\Biology-AI\data\Task1_Segmentation\masks\000657_segmentation.png,True,1024,768,L,2,"0,255",True,15209,786432,0.019339243570963543,False,False,1,1.0,False,,OK
000658,D:\Biology-AI\data\Task1_Segmentation\masks\000658_segmentation.png,True,3072,2304,L,2,"0,255",True,645610,7077888,0.09121506302445023,False,False,1,1.0,False,,OK
000659,D:\Biology-AI\data\Task1_Segmentation\masks\000659_segmentation.png,True,6641,4440,L,2,"0,255",True,11605420,29486040,0.39359032274255884,False,False,1,1.0,False,,OK
000660,D:\Biology-AI\data\Task1_Segmentation\masks\000660_segmentation.png,True,3072,2304,L,2,"0,255",True,1282959,7077888,0.18126296997070312,False,False,1,1.0,False,,OK
000661,D:\Biology-AI\data\Task1_Segmentation\masks\000661_segmentation.png,True,4288,2848,L,2,"0,255",True,176746,12212224,0.01447287570224719,False,False,1,1.0,False,,OK
000662,D:\Biology-AI\data\Task1_Segmentation\masks\000662_segmentation.png,True,3072,2304,L,2,"0,255",True,1011494,7077888,0.14290901466652198,False,False,1,1.0,False,,OK
000663,D:\Biology-AI\data\Task1_Segmentation\masks\000663_segmentation.png,True,4288,2848,L,2,"0,255",True,517342,12212224,0.04236263599488513,False,False,1,1.0,False,,OK
000664,D:\Biology-AI\data\Task1_Segmentation\masks\000664_segmentation.png,True,1024,768,L,2,"0,255",True,33723,786432,0.042881011962890625,False,False,1,1.0,False,,OK
000665,D:\Biology-AI\data\Task1_Segmentation\masks\000665_segmentation.png,True,3024,2016,L,2,"0,255",True,441399,6096384,0.07240341159611993,False,False,1,1.0,False,,OK
000666,D:\Biology-AI\data\Task1_Segmentation\masks\000666_segmentation.png,True,3072,2304,L,2,"0,255",True,1122090,7077888,0.15853457980685765,False,False,1,1.0,False,,OK
000667,D:\Biology-AI\data\Task1_Segmentation\masks\000667_segmentation.png,True,1024,768,L,2,"0,255",True,9575,786432,0.012175242106119791,False,False,1,1.0,False,,OK
000668,D:\Biology-AI\data\Task1_Segmentation\masks\000668_segmentation.png,True,3008,2000,L,2,"0,255",True,90946,6016000,0.015117353723404255,False,False,1,1.0,False,,OK
000669,D:\Biology-AI\data\Task1_Segmentation\masks\000669_segmentation.png,True,4288,2848,L,2,"0,255",True,878452,12212224,0.07193218860053664,False,False,1,1.0,False,,OK
000670,D:\Biology-AI\data\Task1_Segmentation\masks\000670_segmentation.png,True,3024,2016,L,2,"0,255",True,580708,6096384,0.09525449840429999,False,False,1,1.0,False,,OK
000671,D:\Biology-AI\data\Task1_Segmentation\masks\000671_segmentation.png,True,6648,4439,L,2,"0,255",True,8812141,29510472,0.29861064235095935,False,False,1,1.0,False,,OK
000672,D:\Biology-AI\data\Task1_Segmentation\masks\000672_segmentation.png,True,640,480,L,2,"0,255",True,59780,307200,0.19459635416666668,False,False,1,1.0,False,,OK
000673,D:\Biology-AI\data\Task1_Segmentation\masks\000673_segmentation.png,True,3872,2592,L,2,"0,255",True,699331,10036224,0.06968068867334966,False,False,1,1.0,False,,OK
000674,D:\Biology-AI\data\Task1_Segmentation\masks\000674_segmentation.png,True,1024,768,L,2,"0,255",True,568380,786432,0.7227325439453125,False,False,1,1.0,False,,OK
000675,D:\Biology-AI\data\Task1_Segmentation\masks\000675_segmentation.png,True,4288,2848,L,2,"0,255",True,414863,12212224,0.033971125980001675,False,False,1,1.0,False,,OK
000676,D:\Biology-AI\data\Task1_Segmentation\masks\000676_segmentation.png,True,4288,2848,L,2,"0,255",True,3246314,12212224,0.26582496357747776,False,False,1,1.0,False,,OK
000677,D:\Biology-AI\data\Task1_Segmentation\masks\000677_segmentation.png,True,640,480,L,2,"0,255",True,147031,307200,0.47861653645833335,False,False,1,1.0,True,,OK
000678,D:\Biology-AI\data\Task1_Segmentation\masks\000678_segmentation.png,True,1024,768,L,2,"0,255",True,164209,786432,0.20880254109700522,False,False,1,1.0,False,,OK
000679,D:\Biology-AI\data\Task1_Segmentation\masks\000679_segmentation.png,True,1024,768,L,2,"0,255",True,49218,786432,0.06258392333984375,False,False,1,1.0,False,,OK
000680,D:\Biology-AI\data\Task1_Segmentation\masks\000680_segmentation.png,True,919,802,L,2,"0,255",True,159568,737038,0.21649901361937918,False,False,1,1.0,False,,OK
000681,D:\Biology-AI\data\Task1_Segmentation\masks\000681_segmentation.png,True,6682,4442,L,2,"0,255",True,4644478,29681444,0.15647749482808182,False,False,1,1.0,False,,OK
000682,D:\Biology-AI\data\Task1_Segmentation\masks\000682_segmentation.png,True,4288,2848,L,2,"0,255",True,1240987,12212224,0.10161842756896697,False,False,1,1.0,False,,OK
000683,D:\Biology-AI\data\Task1_Segmentation\masks\000683_segmentation.png,True,640,480,L,2,"0,255",True,49283,307200,0.16042643229166667,False,False,1,1.0,False,,OK
000684,D:\Biology-AI\data\Task1_Segmentation\masks\000684_segmentation.png,True,3072,2304,L,2,"0,255",True,1278927,7077888,0.18069330851236978,False,False,1,1.0,False,,OK
000685,D:\Biology-AI\data\Task1_Segmentation\masks\000685_segmentation.png,True,1024,768,L,2,"0,255",True,545945,786432,0.6942049662272135,False,False,1,1.0,True,,OK
000686,D:\Biology-AI\data\Task1_Segmentation\masks\000686_segmentation.png,True,4288,2848,L,2,"0,255",True,473075,12212224,0.038737825313390914,False,False,1,1.0,False,,OK
000687,D:\Biology-AI\data\Task1_Segmentation\masks\000687_segmentation.png,True,6628,4399,L,2,"0,255",True,20005487,29156572,0.6861398864036554,False,False,1,1.0,True,,OK
000688,D:\Biology-AI\data\Task1_Segmentation\masks\000688_segmentation.png,True,3072,2304,L,2,"0,255",True,1675773,7077888,0.23676172892252603,False,False,1,1.0,False,,OK
000689,D:\Biology-AI\data\Task1_Segmentation\masks\000689_segmentation.png,True,1024,768,L,2,"0,255",True,59987,786432,0.0762774149576823,False,False,1,1.0,False,,OK
000690,D:\Biology-AI\data\Task1_Segmentation\masks\000690_segmentation.png,True,1024,768,L,2,"0,255",True,53978,786432,0.06863657633463542,False,False,1,1.0,False,,OK
000691,D:\Biology-AI\data\Task1_Segmentation\masks\000691_segmentation.png,True,767,576,L,2,"0,255",True,64188,441792,0.14529009126466755,False,False,1,1.0,False,,OK
000692,D:\Biology-AI\data\Task1_Segmentation\masks\000692_segmentation.png,True,3008,2000,L,2,"0,255",True,34860,6016000,0.005794547872340425,False,False,1,1.0,False,,OK
000693,D:\Biology-AI\data\Task1_Segmentation\masks\000693_segmentation.png,True,6668,4439,L,2,"0,255",True,16058988,29599252,0.542547088689944,False,False,1,1.0,False,,OK
000694,D:\Biology-AI\data\Task1_Segmentation\masks\000694_segmentation.png,True,3008,2000,L,2,"0,255",True,426346,6016000,0.0708686835106383,False,False,1,1.0,False,,OK
000695,D:\Biology-AI\data\Task1_Segmentation\masks\000695_segmentation.png,True,4288,2848,L,2,"0,255",True,510235,12212224,0.041780678113994635,False,False,1,1.0,False,,OK
000696,D:\Biology-AI\data\Task1_Segmentation\masks\000696_segmentation.png,True,3072,2304,L,2,"0,255",True,861172,7077888,0.12167075828269676,False,False,1,1.0,False,,OK
000697,D:\Biology-AI\data\Task1_Segmentation\masks\000697_segmentation.png,True,3008,2000,L,2,"0,255",True,89277,6016000,0.014839926861702128,False,False,1,1.0,False,,OK
000698,D:\Biology-AI\data\Task1_Segmentation\masks\000698_segmentation.png,True,4288,2848,L,2,"0,255",True,685710,12212224,0.056149477769159815,False,False,1,1.0,False,,OK
000699,D:\Biology-AI\data\Task1_Segmentation\masks\000699_segmentation.png,True,4288,2848,L,2,"0,255",True,1585106,12212224,0.12979666930446085,False,False,1,1.0,False,,OK
000700,D:\Biology-AI\data\Task1_Segmentation\masks\000700_segmentation.png,True,3008,2000,L,2,"0,255",True,2374225,6016000,0.3946517619680851,False,False,1,1.0,False,,OK
000701,D:\Biology-AI\data\Task1_Segmentation\masks\000701_segmentation.png,True,3072,2304,L,2,"0,255",True,1816285,7077888,0.2566139786331742,False,False,1,1.0,False,,OK
000702,D:\Biology-AI\data\Task1_Segmentation\masks\000702_segmentation.png,True,1024,768,L,2,"0,255",True,262897,786432,0.3342908223470052,False,False,1,1.0,False,,OK
000703,D:\Biology-AI\data\Task1_Segmentation\masks\000703_segmentation.png,True,3072,2304,L,2,"0,255",True,1375821,7077888,0.19438298543294272,False,False,1,1.0,False,,OK
000704,D:\Biology-AI\data\Task1_Segmentation\masks\000704_segmentation.png,True,1024,768,L,2,"0,255",True,479501,786432,0.609717051188151,False,False,1,1.0,True,,OK
000705,D:\Biology-AI\data\Task1_Segmentation\masks\000705_segmentation.png,True,4288,2848,L,2,"0,255",True,4755753,12212224,0.38942562796096764,False,False,1,1.0,False,,OK
000706,D:\Biology-AI\data\Task1_Segmentation\masks\000706_segmentation.png,True,640,480,L,2,"0,255",True,35649,307200,0.116044921875,False,False,1,1.0,False,,OK
